-2.776245484377118378e-01 -2.737944929281317386e-01 -4.372359436181668668e-01 -1.635226808943800458e-01 1.716678372660247032e+00 -3.142119958404103741e-01 -3.788143023773023477e-01 -4.624312677077105915e-01 -9.997263137587613091e-01 -1.201818411502464601e+00 -1.021451446732125623e-01 1.374541844760801101e+00 9.717825308768172077e-01 1.096643530580708070e+00 5.760417507542227311e-02 1.457953895376786546e+00 4.017646811554878572e-01 2.972898932381137449e+00 -9.272276473346677816e-01 -7.378436169327635685e-01 -6.777310343056598407e-01 -1.213820742996901014e+00 -1.428417643759139377e+00 6.619087004690829001e-01 -9.283064290651928951e-01 -8.744855247618196215e-01 -3.292139977457417377e+00 -2.121514557451427141e+00 -6.230286618184995850e-01 -6.240581742330549853e-01 -9.225540830012357585e-01 -3.302934563968075832e+00
5.241584677753164279e+00 1.069294080507312561e+00 4.882878331098561731e+00 1.038749450738465585e+00 3.527399393734902411e-01 4.945874788482087503e+00 1.383565966251797841e+00 -4.531646377545541227e-01 -4.593651189455413841e-01 -1.105883089475232062e+00 -1.048569931672354016e+00 -1.250644921838187429e+00 -1.305239688144840038e+00 -1.684665673662951058e+00 -8.115370800177612587e-01 -1.497813321995642433e+00 -7.371641741938118608e-01 1.347005071983102820e-01 -2.668406877852109726e-01 2.094280580006331327e-01 1.176971700840986623e-01 -3.002402556392906319e-01 -1.196678074773204203e+00 -2.303872945854418486e+00 -9.227754190730447226e-01 -2.019260187267128970e+00 -3.098738633862050951e-01 -1.400514132700242609e+00 -5.797026751337319705e-01 -5.801874654410601462e-01 -9.298090173656518020e-01 -1.069033417773281314e-01
7.481021023429842431e-01 -1.363520141106639621e-03 6.508253347324252092e-01 -8.089677730872614214e-01 -5.201540343871196015e-01 2.684727093662164776e-01 -3.014760281235293604e-01 -1.074880210176037298e+00 -1.710601485601944471e+00 -1.161659439491065315e+00 -1.088330692099330532e+00 -1.243001529578285913e+00 -1.340170995471492876e+00 -1.521680826211877724e+00 -3.845148256543586829e-01 -1.207606334537765891e+00 -2.276530351916203898e+00 1.327913492843757481e-01 -5.879587151377946297e-02 -3.151487363667447861e-01 -2.661888994699855293e-01 -2.132594189160114395e-01 -7.222030349854785536e-01 -9.835806440667509420e-01 -2.347701868300157368e+00 -1.658114449972015736e+00 -3.941640941150487826e-02 -1.266498868346848328e+00 -6.038138381574474911e-01 -6.046017694786326446e-01 -8.702825062141591461e-01 -1.678778266496195604e-01
8.260741470105167350e-01 7.367811564224372445e-01 1.665406848859712907e+00 1.007504604766549461e+00 6.855920975278614327e-01 8.070035506661581426e-01 -1.296543570104381760e-01 -1.651811556401024672e-01 -1.951885348146326915e-01 -6.804954600211400306e-01 -9.921927340520138028e-01 -1.071025203730480380e+00 -9.968461463181073068e-01 -9.485121092424847467e-01 -1.385213441940315038e+00 -1.056469431506168455e+00 -4.713003998357847002e-01 1.331233767476686369e-01 1.843740450000120046e-01 2.102300032495827975e-01 -1.017437662024969491e-01 1.160716116072550708e-01 -4.985321311545173883e-01 -1.076101647612606849e+00 -1.505720826370467336e+00 -2.287539877829214863e+00 -9.216502683952456643e-01 -1.439725691998069435e+00 -3.985381187151340043e-01 -4.837362247920697911e-01 -6.211814058012551376e-01 1.781437302248931875e-01
-1.028493970318656858e-01 6.358646630056653815e-02 3.401664432410932970e-01 3.829376082970208373e-01 7.834024920501413414e-01 -1.166762880603145480e-01 -3.159928833602483333e-01 -5.231661233219757623e-01 -8.868508641755613597e-01 -3.525305219280353008e-01 -8.618723909212065992e-01 -7.293018747773435395e-01 -1.939250964811913835e-01 -4.720456003874797246e-01 -8.266338263841472855e-01 -5.321661631051397556e-01 9.477341706310580260e-01 1.781086352891338320e+00 5.878617335900184759e-01 -2.904627695729868342e-01 4.288279045019756097e-01 4.343079265345290985e-01 2.630372734497920528e-01 -5.425001759517741884e-02 -2.163334868561889834e+00 -3.512282525021309887e+00 -4.407456769812671538e-01 -1.014169938060171416e+00 -7.693895087132925914e-01 -7.809153877697427859e-01 -1.374342728576449568e+00 -8.119954191623471318e-02
-3.092062974854643542e-01 -3.993660432126834303e-01 -4.789975611674627265e-01 -8.234151759106739243e-01 -3.274277187493986330e-01 -5.436658467908394021e-01 -4.546483799216899935e-01 -1.088404777998803308e+00 1.802947083339161427e+00 1.695361142201679827e-01 -4.223676271567445850e-01 -3.503170085571808978e-01 7.372437531121499577e-01 1.949434708120987014e-01 2.150416728962732671e-01 -7.573874935902030758e-02 -5.227180150116941815e-02 1.327913492843757481e-01 -1.730902419172327678e-01 -2.904627695729868342e-01 1.954430459904668016e+00 1.574853357549242716e+00 -3.050342821356534229e-01 -5.425001759517741884e-02 -1.590875334374582062e+00 3.343972831733948436e-01 -3.941640941150487826e-02 -1.804257395859916180e+00 -6.979558874169001781e-01 -6.574502958914738571e-01 -7.872337855084843294e-01 -9.405144184678142227e-02
-2.624565476234526074e-01 -2.163044846811764121e-01 3.607070173452329997e-02 -7.613340437791148441e-01 9.994027310682417342e-01 -3.186464789765119932e-01 -3.414674268516824096e-01 -2.357900091481922866e-01 -6.683047809399877970e-01 -5.957154079970721217e-01 -2.044549222494927709e-01 -5.572793187344117494e-02 8.779670197709507073e-01 5.356426411223973449e-01 -1.753170545773434785e-01 1.183735442570954310e+00 -1.799802223836538817e-01 1.327913492843757481e-01 -1.730902419172327678e-01 1.097774190728586285e+00 -1.017437662024969491e-01 -2.055374353481750904e-02 -3.050342821356534229e-01 2.081479775063970195e+00 -1.862816658988524221e+00 3.343972831733948436e-01 -1.409788980158715344e+00 -2.180841137428016552e+00 5.299795164854893770e+00 5.292672030824599361e+00 4.921498325202342095e+00 -9.405144184678142227e-02
-2.638836480297330200e-01 -2.457238403025865103e-01 -4.040529213586175478e-02 -7.456103847364613513e-01 1.590092078552141963e+00 -3.117504802534889485e-01 -3.525911466710892617e-01 1.018692368491771333e-01 -1.249493266027992044e+00 -3.711226385999815136e-01 -1.204232255859122996e-01 1.675228170512091663e-01 9.313620181131193609e-01 6.188961977771699763e-01 -3.068744157701085440e-01 1.538801580032410410e+00 3.739630482955953461e-01 1.108149691662490444e+00 -1.730902419172327678e-01 1.769037231284304124e+00 7.108565048653696650e-01 -4.041231981533408568e-01 -6.222375398358685750e-02 -5.425001759517741884e-02 6.082252453059157349e-02 3.343972831733948436e-01 1.445880027796681677e+00 1.064382198744586949e+00 -9.697654737349793719e-02 -3.211439277602783915e-01 -9.481563989620267474e-02 -9.405144184678142227e-02
-2.605577405806986935e-01 -2.959012740042413769e-01 -2.702867487078000064e-01 -7.623420440194458303e-01 1.655660469076247310e+00 -3.397523241357275348e-01 -3.883993076595002036e-01 -3.535891583663814397e-01 -1.064569657136350767e+00 -5.302711573118262800e-01 -1.778686227401113096e-01 3.426838896739733964e-01 8.734758516860952060e-01 8.046156703147382405e-01 -1.055241699932226940e+00 1.446490417701735254e+00 -5.227180150116941815e-02 5.789255841289110416e-01 -1.730902419172327678e-01 -4.272118681112946903e-01 -3.046452908991232889e-01 -2.584617172231267745e-01 -8.196650043225592874e-01 -5.425001759517741884e-02 -2.029895535423927727e-02 3.343972831733948436e-01 4.410479825971674178e-02 -1.421477888428741121e+00 -3.735800213151728166e-01 -3.740996519954554733e-01 -3.908710360092246261e-01 -9.634277219020978000e-01
-3.039146742185959149e-01 -4.095439401430404081e-01 -5.777594268579252512e-01 -8.002640903261336591e-01 -1.919746857343974655e-01 -5.264576106908891440e-01 -4.604115417096791285e-01 -9.994459529616860349e-01 -4.617667242558167739e-01 1.977961315615239801e-01 -3.142420965627867879e-01 5.159341142317608320e-01 9.096547057029853445e-01 9.861724650195684561e-01 5.113414091840078751e-02 7.873404513862869436e-01 2.572765195616525169e+00 1.327913492843757481e-01 -1.730902419172327678e-01 -2.904627695729868342e-01 -1.017437662024969491e-01 1.752628839481923828e+00 -3.050342821356534229e-01 -5.425001759517741884e-02 -4.597837909803239032e-01 3.343972831733948436e-01 -3.941640941150487826e-02 4.061881676739066416e-01 -1.991644732072747614e-01 -2.540648904320170209e-01 -8.179280740356051349e-02 -9.405144184678142227e-02
